galery_name,city_name,exhibition_link,exhibition_image_link,artist_name,artist_link,exhibition_description,exhibition_name,galery_adress,open hours,time_period
Gagosian Le Bourget,Paris,https://www.galleriesnow.net/shows/theaster-gates-black-mystic/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Theaster Gates,https://www.galleriesnow.net/artist/theaster-gates/,"Concurrent with the exhibition at Le Bourget, Theaster Gates: Afro-Mingei will be at the Mori Art Museum, Tokyo, from April 24 through September 1, 2024. The artist’s first solo exhibition in Japan and his largest ever in Asia, Afro-Mingei centers on the cultural hybridity that informs Gates’s work, combining Black diasporic culture with Japanese craft traditions. Together, the exhibitions in France and Japan present interrelated aspects of his wide-ranging oeuvre, bridging both the works’ individual significance and the modes of public address that are fundamental to his practice.Made with roofing material of bitumen-infused polyester mats known as torch down, these complex, collage-like compositions of layered and juxtaposed color bear the marks of flame and tar used to bind them together. These transformative processes are charged with significance both as vital infrastructure that usually goes unnoticed and as the artist’s familial legacy. Included in the exhibition at Le Bourget is the tar kettle that he inherited from his late father, a professional roofer. For Gates, working with tar is a means to produce art that engages with modernist abstraction as well as modes of craft and labor, while serving to commemorate his father.For the first time, Gates incorporates words into his tar paintings, using large stencils to apply them and competing with the scale of billboards. “1-800 ROOFING” is a slogan that advertises a fictive company, reinforcing the artist’s conception of art as a collective endeavor. In addition, he incorporates silkscreened imagery from the archives of the Johnson Publishing Company, the Chicago-based publisher of Ebony and Jet magazines, which Gates has preserved in their entirety through his Rebuild Foundation. The silkscreened image of a singer signifies the central role of Black music and musicians in defining American culture.",Theaster Gates: Black Mystic,"26 avenue de l’Europe, 93350",Tue-Sat 11am-6pm, 13 Apr  - 23 Jul 2024  
Galerie Georges-Philippe & Nathalie Vallois,Paris,https://www.galleriesnow.net/shows/lucie-picandet-charnieres/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Lucie Picandet,https://www.galleriesnow.net/artist/lucie-picandet/,"“Doesn't the mediocrity of our universe depend essentially on our power of enunciation?” André Breton asked this question in his Introduction au discours sur le peu de réalité « Introduction to the discourse on little reality », a poetic essay published by Gallimard in 1927.It is on the basis of this identity postulated by Kant between language and the faculty of knowing, and also defended by the philosopher of language Ludwig Wittgenstein, that Lucie Picandet has founded a vast project of aesthetic deconstruction that puts it on trial. Her pictorial cosmology, which is concerned with what it is possible to express, or to make visible, is in no way an off-the-ground phantasmagoria. Indeed, Lucie Picandet has chosen to root her work in the organic nature of the body, which links us to all living things. This organicity is beyond the grasp of language, but certainly not beyond the effects of speech, as psychoanalysis teaches us. How can we restore the reality deficit filtered through language, logic and discursive reason? By symbolically giving a voice to fictional, non-human entities such as parasites, radiolarians, bats, gorillas and octopuses, Lucie Picandet conjures up a relativistic space that could accommodate the multiplicity of worlds (...) Lucie Picandet's ambitious project to connect us to a ""bodily perception"" unfolds with humour, tenderness and fantasy.She has been doing this ever since she wrote a poem with the evocative title ""Le Grand Tanneur"" (The Great Tanner) in 2006, and deploys this approach in paintings whose organic forms refer to landscape, taking uson a journey through a large imaginary body. Flattened by a series of cuts inspired by the shapes of anatomical plates, these bodies, open like coats, house multiple worlds whose capillary effects always occur on the edge of the landscape, on the boundary between the exterior and the interior. In these ""interior landscapes"", Lucie Picandet uses topographical analogies that borrow from ecology, the notion of earth and humus, and from medicine, through notions of cosmetics and symptoms, surface and depth, healing and repair. By paying homage to the figure of the earthworm, or the parasite, she turns our attention to the gestation of living forms that takes place beneath our feet, or that of the vast microbial world that our bodies harbour. Her 'hospitable landscapes' welcome the evils of the earth and transform them into exuberant flora. In the ""mythical subterranean city"" of Agartha, painted in 2022, and of which the cave painted this year is perhaps an extension, ""the drops of sweat from our sick world fall to find a place of choice, they are set like precious stones"". Lucie Picandet's work seems to be entirely influenced by the Platonic notion of the ""Pharmakon"", revived by the philosopher Jacques Derrida to reflect on the paradoxical dynamics of written expression. It is both a source of ills and cures, a poison and a remedy, an outlet that is as addictive as it is liberating.So, within this imaginary pharmakological universe, animated by inter-species solidarity networks, she imagined it Incarnatrices. “Unlike carnivorous plants, they allow spirits or ideas to pass through their long, nourishing stems to form, take shape and blossom into brilliantly beautiful flowers.” “They are life machines, halfway between a totem (or sceptre) and an alien. They express (...) the mystery of Greek phusis : that by which life grows”. Should we put Lucie Picandet's multi-dimensional, multi-directional glasses on our nose, they will reveal how the extraordinary meticulousness of her paintings is a poetic incitement to suspend the many technological constructions that take us away from the sensitive world, and to enter fully into a nature that is also profoundly our own, to carve out its future with the strength of renewed wonder, and without fear of its desires.Marguerite Pilven",Lucie Picandet: Charnières,"33 & 36 Rue de Seine, 75006",Mon-Sat 10.30am-7.30pm, 29 Apr  - 1 Jun 2024  
Galerie Georges-Philippe & Nathalie Vallois,Paris,https://www.galleriesnow.net/shows/pilar-albarracin-alta-tension/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Pilar Albarracín,https://www.galleriesnow.net/artist/pilar-albarracin/,"There are large flowers painted on paper. Red, pink and blue flowers with generous, open petals. Animals too. Carp, cranes, peacocks. Various plants.These are familiar motifs. These are the patterns found on Manila shawls, embroidered stoles closely associated with Spain but whose origins are more complex. Historically made in China, they were shipped between the 16th and 19th centuries on the galleons of the Spanish Empire via the Philippines and Mexico, before finally arriving in Spain to become a traditional folk accessory and a typical symbol.In a double movement of deconstruction and illumination, Pilar Albarracín has chosen to use them as motifs for a series of recent works called Almas Robadas « Stolen souls » in English, isolating them and reproducing them on paper on a large scale. Then in her studio turned into an embroidery workshop - a medium familiar to the artist born in 1968 in Seville - a metamorphosis takes place. Busy around the large drawings, a makeshift sewing workshop covers the backs of the painted flowers and animals with thousands of pins that precisely follow the coloured lines and contours.They redraw them by piercing the paper in a repeated, almost ritualistic gesture. Literally pinned, the motifs change in meaning, nature and appearance.Imitating the fabric, their steel second skin is both captivating and unsettling. This duality is part of their story and is embodied in the space: the works can be seen on both sides, presenting two opposing facets. Two different visions of the same reality. One seductive and violent, the other harmless and neutral. It is a question of point of view.If you look up, you will see another equally ambivalent sight in the form of the installations Rompimiento de gloria I and II from the Lujo Iberico series (2001). Their title refers to the technique used in painting and high relief from the Renaissance to the Baroque period to separate the earthly and celestial worlds. Here Pilar Albarracín has fun linking them together, with the humour and irreverence that characterizes her work. Hailing from Sierra de Aracena where the emblematic Iberian Pata Negra is made, the artist transforms the gallery into a sumptuous delicatessen, hanging from the ceiling a set of dark velvet pieces in the shape of chorizo and blood sausage, which she considers to be her version of Proust’s madeleine cakes. It is a way of coming to terms with a given cultural heritage, of playing with it and combining the vulgar with the sacred by dressing everyday sausage in fabric worn by kings and religious dignitaries.« Alta Tensión », her new exhibition at Galerie G.P & N. Vallois, is something of a melting pot. A melting pot of different worlds, traditions, eras and dominations. Pilar Albarracín goes back in time and history, revisiting established narratives, codes and clichés that forge cultures and identities, assigning and fixing people and ideas.She pins them down, turns them around and questions them with genuine gentleness and intensity.Barbara Soyer",Pilar Albarracín: Alta tensión,"33 & 36 Rue de Seine, 75006",Mon-Sat 10.30am-7.30pm, 29 Apr  - 1 Jun 2024  
Galerie Maria Wettergren,Paris,https://www.galleriesnow.net/shows/tora-urup-the-sun-the-moon/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Tora Urup,https://www.galleriesnow.net/artist/tora-urup/,"Tora Urup started her career working with ceramics in Tokoname, Japan in 1982-83, after which she studied glass and ceramics at the School of Applied Arts of Copenhagen in Denmark. In 1994, she graduated from the Royal College of Art in London and subsequently returned to Denmark to collaborate with Holmegaard Glassworks and Royal Copenhagen porcelain. Since 2001, Tora Urup has run her own design studio and produced works in collaboration with highly skilled craftsmen in Europe and Japan.Tora Urup’s sculptures are part of important museum collections such as The François Pinault Collection, Paris, France; Museum of Art and Design, Helsinki, Finland; MUDAC, Lausanne, Switzerland; The Craft and Design Museum Reykjavik, Iceland; Coburg Glass Museum, Germany; The Art Council, Copenhagen, Denmark; Kunstforeningen af 14 August, Denmark; The Glass Museum, Ebeltoft, Denmark and the Designmuseum Danmark.",Tora Urup: the Sun the Moon,"121, Rue Vieille-du-Temple, 75003",Tue-Sat 11am-7pm, 24 May  - 7 Sep 2024  
Hauser & Wirth Paris,Paris,https://www.galleriesnow.net/shows/nicole-eisenman-with-and-of-on-sculpture/,https://www.galleriesnow.net/wp-content/uploads/2023/10/Hauser-Wirth-Paris.jpg,Nicole Eisenman,https://www.galleriesnow.net/artist/nicole-eisenman/,,"Nicole Eisenman. with, and, of, on Sculpture","26 bis rue François 1er, 75008",Tue-Sat 9am-6pm, 5 Jun  - 21 Sep 2024  
"Jeanne Bucher Jaeger, Marais",Paris,https://www.galleriesnow.net/shows/enchan-temps-susumu-shingu-le-souffle-dici-leau-de-la-the-breath-of-here-the-water-beyond/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Susumu Shingu,https://www.galleriesnow.net/artist/susumu-shingu/,"A painter, sculptor, researcher and philosopher of nature, Susumu Shingu is today considered one of the most important artists on the contemporary Japanese scene; over the last 40 years, his often monumental sculptures of water and wind have been installed all over the world.Originally trained as a painter in Japan, Susumu Shingu went to Rome in the early 1960s, fascinated by Renaissance art, and in particular by Piero della Francesca and Leonardo da Vinci, and by the multidisciplinary nature of these polymath artists, who were painters, sculptors, architects, scientists and engineers… Three-dimensionality was revealed to him by a happy coincidence: while he was hanging one of his paintings from a tree to photograph it, a gentle breeze began to animate it. From then on, natural energy sources (the wind, water, light, gravity), their beauty and unpredictability, would be at the heart of his creative process.Thanks to a series of decisive encounters, Susumu Shingu gradually developed his sculptural vocabulary, imbued with poetry and technicality, contemplation and humanism. Striving for ever greater lightness and harmony with nature, the artist develops his materials over time. Marvelling at the infinite variation of natural forms, Susumu Shingu has never ceased to gather precious lessons from them, attempting to give form to the elusive, to the depth and fleeting nature of the universal breath.The natural world around me is a constant source of inspiration in all its varied movements, and I still draw on it today for ever new principles. The more I observe nature, the greater my joy, and when the finished work comes to life, connected to the energies of nature, I see it as the birth of new life, and it is then that my joy reaches its fullness. This Earth – our planet – is for me a home full of mysterious charms where I find inexhaustible treasures for my creation.– Susumu ShinguLa Caravane du Vent, created in 2000, took 21 sculptures to 6 places around the world, chosen by the artist for their emblematic winds, extreme climates, unspoilt nature and unspoilt populations: the rice fields of Sanda in Japan (June 2000), the uninhabited island of Motukorea in New Zealand (November 2000), the rocky desert of Tamdaght in Morocco (April 2001), the green steppe of Undur Dov in Mongolia (June 2001), and the dunes of Cumbuco in Brazil (November 2001). During this year-long journey, the artist and his wife explored the planet among the Maoris, the Mongols, the Sami, the Berbers…In 2006, the gallery dedicated its first exhibition to the artist, Sculptures du respir, followed in 2009 by Planet of Wind and Water, in which the artist presented a model of his project Breathing Earth, a self-sufficient village powered by the natural energies of wind, water and sun; a place of inspiration, exchange and creation for artists, scientists and children… This project was the subject of the film Breathing Earth – Susumu Shingu’s Dream, by director Thomas Riedelsheimer, whom first came to the gallery in 2006.Whether intended for interior or exterior spaces, Susumu Shingu’s work it is at once profoundly terrestrial and human, as well as in constant rotation in the Void, like an unfolding Galaxy. Earthly, because of the variety of shapes, colours and movements that characterise them and in which our planet abounds; human, because of the particular charm that they embody, giving each of them a specific android character. Galactic, because their grace and slow, precise movement play with the orbits of air, water and light, giving us a sense of the infinitesimal measure of Space-Time. Playing with gravity and driven by the breath of the elements that provide their choreography, these sculptures unfold in perfect balance and osmosis between Matter and Void, like technological spaceships seeking to enter into a profound dialogue with Mother Nature.– Véronique Jaeger, Vaisseaux terrestres, in the exhibition catalogue for Spaceship by Susumu Shingu, Mudam Luxembourg, 2018-2019Following on from the 2012 exhibition Au-delà du Temps at the gallery and as part of the FIAC Hors les Murs programme, his work Sinfonietta of Light, an aerial ballet of ten pairs of wings animated by water and wind, was installed in the large octagonal basin of the Jardin des Tuileries in Paris. In 2014, his Wind Museum was inaugurated in Sanda’s Arimafuji Park in Japan, a true natural setting where the artist lives and works, between Osaka, Kobe, and Kyoto. Twelve of his sculptures are installed there, including the emblematic Satoyama windmill sculpture. In 2018, the Cosmos exhibition was held at the gallery in conjunction with the exhibition Spaceship at Mudam Luxembourg, which honoured this world-renowned artist with his first exhibition in Europe featuring some fifteen works, including La Caravane du Vent.In 2019, to mark the 500th anniversary of Leonardo da Vinci’s death and the start of construction of the Chambord castle, a major exhibition initiated by the gallery was devoted to him at the Domaine national de Chambord: Susumu Shingu, une utopie pour aujourd’hui.Chambord is not only made of stone, but it is also of air. The stone breathes and is reflected in the water. Everything is still except for the reflections. And then Shingu creates movement. With his sculptures in water and wind as mysterious and light as the silhouette of the castle.– Renzo PianoThe ecological dimension of his creations finds a perfect echo in an area entirely dedicated to nature; like Da Vinci, Susumu Shingu is inspired by the question of flow and perpetual movement. He makes numerous preparatory drawings and sketches. Like those of the Florentine master, they show a great attention to detail, to form and material, and an essential dreamlike dimension. The exhibition also includes Susumu Shingu’s most important work: Atelier Earth, a model of the utopian village he designed, powered by natural energy. An artistic and cultural centre, this village is designed in part for children, allowing them to discover art through their five senses. “A place where we can reflect on the future of the Earth, in collaboration with artists, musicians, writers, academics, philosophers, engineers and scientists from all over the world,” writes Shingu. This dream project, which the artist has been developing for years, will be inaugurated in 2024-2025 in Arimafuji Park, which already houses his Wind Museum.Susumu Shingu doesn’t limit himself to a single field of artistic expression, he also explores the world of theatrical creation: in the 90s, he wrote and directed a theatre piece, Kippis and his friends, which takes place around his Water Tree. The play tells the story of extraterrestrials who discover Earth and question the meaning of human presence. The artist is also known for his many works for children, published by Gallimard Jeunesse. Reflecting deep inspirations found in nature, these books, sometimes created in the voice of his puppet alter ego, Sandalino, are veritable invitations to travel.Shingu’s artistic career has been marked by frequent collaborations with renowned designers such as Issey Miyake, Jiří Kylián, Tadao Ando and, above all, Renzo Piano. Over time, a true creative complicity has developed between the two artists: in 2016, three sculptures by Susumu Shingu were installed at the Stavros Niarchos Foundation Cultural Centre in Athens, designed by Renzo Piano. In October 2021, the architect inaugurated a residential tower with panoramic views overlooking the Hudson River in the Soho district of New York with a new sculpture by Susumu Shingu, Rainbow Leaves, marking the tenth collaboration between the two. From July to September 2023, the Nakanoshima Art Museum in Osaka paid tribute to the dialogue and friendship between the two artists with an exhibition entitled Parallel Lives.For this exhibition, his fifth at the gallery and his first in France since 2019, Shingu presents four new sculptures. Reflection of Rainbow is undoubtedly the most spectacular: like his large-scale water sculptures, this work is animated by a perpetual movement arranged by the multiple spillages of liquid that set the elements of the sculpture in motion, in a mechanism that is as precise as it is fluid. This consummate art of combining engineering technique with artistic imagination is reflected in the aerial movements of La Pace, which continues to glorify the luminous face of a world that despite everything, is serene and at peace. For Shingu’s creations neither weigh nor pose, like a bird’s wing evoked in another wind sculpture, Catch and Run, while the Japanese master’s most recent work, Menuet, reminds us that flight is undoubtedly the state closest to dance, and to music… These four new sculptures resonate in the exhibition with a group of older works that are characteristic of the artist’s subtle art: white or yellow aerial effusions, or Petit Bois, made up of graceful stems that sway slightly in the slightest breeze. The exhibition will also be accompanied by drawings, sketches, and studies that illustrate Shingu’s creative process and his unique way of deploying the two-dimensionality of his sketches in space.",Enchan-Temps: Susumu Shingu: Le Souffle d’Ici – L’Eau de là [The Breath of Here – The Water Beyond],"5 rue de Saintonge, 75003",Tue-Sat 10am-7pm, 2 Mar  - 13 Jul 2024  
Lelong & Co.,Paris,https://www.galleriesnow.net/shows/leonardo-drew-ubiquity/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Leonardo Drew,https://www.galleriesnow.net/artist/leonardo-drew/,"For over three decades, Leonardo Drew has become known for creating contemplative abstract sculptural works that play upon a tension between order and chaos. At once monumental and intimate in scale, his work recalls post-Minimalist sculpture that alludes to North America’s industrial past. Drew transforms accumulations of raw materials such as wood, glass, plaster, and cotton to articulate various overlapping themes: the cyclical nature of life and decay and the erosion and regeneration of nature from time. His surfaces surge with intrinsic energy, with a tension between the formal structure of the grid and the unruly energy of nature that is both creation and destruction.Drew’s second exhibition at Galerie Lelong, Paris, will highlight a new site-responsive explosion installation and a series of “core” works that include glass and painted plaster. Each new material offers Drew a new canvas of possibility of reinvention and extension and at the same time, the re-purposing of materials gives them new energy and meaning. Drew adapted the site responsive explosion to reflect Lelong’s historic 18th century environment. “The adaptability of the work is the life of the work,” says Drew, and the relationship and reinvention of the sculpture to site is a challenge he accepts.Drew’s most recent solo exhibitions have been at Yorkshire Sculpture Park (2023) and the Amon Carter Museum (2023-2024). His works have been shown internationally and are included in numerous public collections including: the Baltimore Museum of Art; Metropolitan Museum of Art, New York; The Museum of Modern Art, New York; Crystal Bridges Museum, Bentonville, Solomon R. Guggenheim Museum, New York; The Museum of Contemporary Art, Los Angeles; The Hirschhorn Museum and Sculpture Garden, Washington, D.C.; and Tate, London,Drew was born in 1961 in Tallahassee, Florida, and he grew up in Bridgeport, Connecticut. He currently lives and works in Brooklyn, New York and San Antonio, Texas.",Leonardo Drew: Ubiquity,"13, rue de Téhéran, 75008","Tue-Fri 10.30am-6pm, Sat 2pm-6.30pm", 16 May  - 29 Jun 2024  
Lelong & Co.,Paris,https://www.galleriesnow.net/shows/jacqueline-de-jong-prints-off/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Jacqueline de Jong,https://www.galleriesnow.net/artist/jacqueline-de-jong/,"Jacqueline de Jong was born in the Netherlands in 1939 and showed a keen interest in the arts from an early age. In the early 1960s, her association with leading figures such as the painter Asger Jorn and the writer Guy Debord, both initiators of the Situationist International, quickly brought her and her paintings and prints to the European avant-garde scene of the time. In 1962 she launched the magazine The Situationist Times, which she ran until 1967 with great strength of character, bringing her into contact with a large number of artists.Influenced in her early years by the colourful energy of the Dutch Cobra painters, she quickly moved on to explore, in a highly personal way, playful themes as well as poignant subjects such as war, migration and the emancipation of women. In recent years, her work has been widely recognised internationally through gallery exhibitions in Europe and New York, and in museums such as the Stedelijk Museum and the Rijksmuseum in Amsterdam, the Abattoirs in Toulouse, and the Cobra Museum in Amstelveen.Her engraved work (lithography, silkscreen, etching, digital printing) spans six decades and remains relatively unknown, particularly in Paris, even though this is where many of these prints were produced. To coincide with the exhibition, Lelong Editions is publishing five new prints by Jacqueline de Jong, accompanied by a selection of rare works from the 1960s to the 2000s.",Jacqueline de Jong: Prints Off,"13, rue de Téhéran, 75008","Tue-Fri 10.30am-6pm, Sat 2pm-6.30pm", 16 May  - 29 Jun 2024  
Lelong & Co. Matignon,Paris,https://www.galleriesnow.net/shows/marion-verboom-da-coda/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Marion Verboom,https://www.galleriesnow.net/artist/marion-verboom/,"Marion Verboom’s works embody some of the most recent developments in contemporary sculpture, while remaining firmly rooted in history. They are striking for their diversity of materials, shapes and colours, and can be interpreted on several levels. Verboom’s sculpture is often associated with the notion of hybridisation, insofar as she brings together seemingly distant or even opposing elements to create new forms: parts of musical instruments, mechanical objects or anthropomorphic representations combine in a poetic narrative that arouses the viewer’s curiosity. This sculpture is, however, anything but anecdotal. There are numerous references to roots, both personal and collective, as well as to the history of art (witness the Madonnas series, and the references to Bourdelle and Maillol in the new works). Verboom places artistic gesture and technical experimentation at the heart of her practice: porcelain is sometimes enamelled, sometimes matt, and contrasts with crystal, which in the latest works evokes the milky whiteness of alabaster.For her first exhibition at Galerie Lelong & Co. she is presenting four Achronies, superimposed elements of different shapes, colours and materials that rise up in columns and evoke “cores”, cylindrical samples of soil that help us to better understand the geology and archaeology of a place. These are intimate, contemporary archaeologies, where we find superimposed the modelling of a clockwork mechanism, a double portrait of Virginia Woolf and Simone de Beauvoir, a Merovingian capital, an element from a flute, etc. In conversation with these totem poles, small-scale sculptures, figures and high-reliefs in clay and glass will also be shown.Upon graduating from the Paris École nationale supérieure des beaux-arts (2009), Verboom joined the De Ateliers artist-in-residence programme (Amsterdam, 2009/2011). Her recent solo exhibitions include Megaron, Wentrup Gallery, Berlin, 2023; Pistillus, le Voyage à Nantes, 2023; Chryséléphantine, La Verrière - Fondation d’entreprise Hermès (Brussels, 2023); Peptapon, Le Carré Centre d’art contemporain (Château-Gontier, 2021); La Vitrine, FRAC Île-de-France (Paris, 2020) and Lectio Difficilior Potior, at the Musée de l’Abbaye de Sainte-Croix (Les Sables, 2015). She has participated in group exhibitions You Know Who (Ömer Koç Collection), Abdülmecid Efendi Mansion (Istanbul, 2022); and Against Nature, MO.CO. Panacée (Montpellier, 2022); Le Vent se lève, MAC VAL (Val-de-Marne, 2020); Sculptures infinies: des collections de moulages à l’ère digitale, Fondation Calouste Gulbenkian (Lisbon, 2020) and École Nationale Supérieure des Beaux-Arts de Paris (Paris, 2019); Jeunes Artistes en Europe. Les Métamorphoses, Fondation Cartier (Paris, 2019). She contributed to the installation in the new “Toguna” space at the Palais de Tokyo (2018), has collaborated with Maison Chloé, (2017– 2020) and was the recipient of the LVMH Métiers d’Art grant and residency (2018).",Marion Verboom: Da Coda,"38 avenue Matignon, 75008","Tue-Fri 10.30am-6pm, Sat 2pm-6.30pm", 16 May  - 29 Jun 2024  
Marian Goodman,Paris,https://www.galleriesnow.net/shows/rendez-vous-no1/,https://www.galleriesnow.net/wp-content/uploads/2023/03/Marian-Goodman-Gallery-Paris-1.jpg,,,"From the street, through the window of the 66 space, the sculptural cloud of Portrait (The Concept-Artist Smoking Head, Stand-In) (2016) by Nairy Baghramian invites visitors to discover the exhibition. The title of the photograph echoes the artist's reflection on the political potential of sculpture, which, through its formal and material characteristics and its specificities of presentation, embodies theoretical ideas and principles.At the entrance of the space, the photograph Makunaíma (1971) by Lothar Baumgarten features another portrait; that of a figure from Amerindian mythology, embodied by the artist himself wearing a cardboard mask topped with feathers. This mythical figure, known to Baumgarten through the writings of ethnologist Theodor Koch-Grünberg, enabled him to explore the concepts of identity and otherness.The sculpture Clara 1 (2018) is emblematic of the synthesis operatedin Leonor Antunes' work, in which natural materials and artisanal techniques draw inspiration from prominent figures, particularly female, of modernism in architecture and design to create a reinterpretation of sculpture. The work in teak wood and cotton cord pays subtle homage to Cuban-born designer Clara Porset (1895-1981).With Untitled (Somalia/L'Ange de mer, L'Hydre ou Serpent Marin, Le Marteau, La Tête du Marteau séparée du Corps) (2022), Anri Sala proposes an unprecedented encounter between an 18th-century engraving and an abstract drawing he made in ink and pastel. The diptych, part of the Untitled (Map/Species) (2018-2022) series, premiered at the Rotonde de la Bourse de Commerce in Paris, alongside the presentation of his film Time No Longer.It's a romantic rendezvous that Annette Messager's work suggests, except that in Les amoureux (2016), small, intertwined dolls wrapped in black aluminum foil, hang from a butcher's hook. Emblematic of the small assemblages she creates with a variety of materials, the sculpture evokes the duality of the amorous relationship, both comforting and dangerous.Longtime friends Tacita Dean and Julie Mehretu collaborated on a major installation in 2018 entitled Monotype Melody (ninety works for Marian Goodman), in which they each created 45 monotypes, including Found Postcard Monoprint (Wolverine Mine) and Monotype #16. While Dean enhances an old postcard with color, Mehretu draws her singular marks in black ink and spray.Giovanni Anselmo's interest in the Earth's force of gravity and energy, in our connection with the cosmos, and in the boundary between the visible and the invisible, the finite and the infinite, infuses his entire practice. His monochrome graphite drawing on paper Particolare del lato in alto della prima I di Infinito (1975) reveals a 'visible and measurable detail' of the concept of infinity, in the form of a fragment of the letter 'i'.Niele Toroni's work/painting delivers no message; for the artist, what's important is what's on view: n°50 imprints repeated at regular 30 cm intervals. Applied not on a monochrome support but on the pages of an Italian sports gazette, the imprints are intended to re-actualize our visual experience, since according to the painter, each n°50 brushprint is never the same. For Toroni, painting is first and foremost an ""apprenticeship in vision.""Renowned for his sculptures and installations that use the physical presence of light to investigate the elusive nature of language and perception, in 2019 Cerith Wyn Evans creates the limited edition, T=R=A=N=S (plane). Its circular void cut into a stretched canvas directs the subtle interplay of light and shadow towards an immaterial drawing projected onto the wall. A deceptively simple device, the void becomes a floating chiaroscuro that animates the monochrome work, in a renewed way on each edition.Through his work, Adrián Villar Rojas explores the conditions of a humanity on the brink of extinction, tracing the boundaries of a post-anthropocene time turned in on itself, in which past, present and future converge. The work on paper From the series La fin de l'imagination (VI) (2020) was conceived from drawings of posters from his past exhibitions, which after being folded, crumpled, covered or enhanced with colored pigments, modified with pan-human stencils, are transformed into a hybrid image, political propaganda or battle flag of a futuristic conflict.For Giulio Paolini, the ""act of exhibition"" can be likened to a rendezvous, in which the works on display constitute a visual narrative that visitors are invited to follow in the same way as the artist himself. Paolini's Per Oscar Wilde (2017) perfectly focuses his aesthetics and thinking on art and its representation, on the figure of the artist and the viewer's gaze. In his complex composition in homage to Oscar Wilde, Paolini borrows and fragments the image of the painting A Private View at The Royal Academy (1881) by William Powell Frith, which depicts a social visit to the museum in Victorian times; the author of The Portrait of Dorian Gray is identified among the visitors.Interested above all in the unpredictable nature of photography, James Welling has been involved since the outset in a variety of investigations into materiality, abstraction, spatiality and color, the latter playing a central role in his work since his first chromatic experiments in the 1970s. With the Degradés series of photograms from 2005, of which Degradé IPMG (2005) is a part, it is in the darkroom that Welling obtains vibrant colors from colored light.A photographic diptych by Dan Graham, Robert Smithson, Union City, N.J.;Woman Cleaning, Saint-Jein plein, Antwerp, (1968;2000) features the last fictional encounter in the exhibition, between his friend the artist Robert Smithson, a major figure in contemporary art, and an anonymous woman cleaning a window. Graham's photographic collages focus on architecture and urbanism, in the tradition of his Homes for America project (1966-1989).",RENDEZ-VOUS Nº1,"79 & 66 Rue Du Temple, 75003",Tue-Sat 11am-7pm, 3 May  - 1 Jun 2024  
