galery_name,city_name,exhibition_link,exhibition_image_link,artist_name,artist_link,exhibition_description,exhibition_name,galery_adress,open hours,time_period
BEERS London,London,https://www.galleriesnow.net/shows/jack-kabangu-smiling-through-the-pain/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Jack Kabangu,https://www.galleriesnow.net/artist/jack-kabangu/,"Kabangu's debut London exhibition deals with primal, instinctual emotive concepts similar to how Kabangu's works are visceral, instinctual, and physical responses to his media. The young artist is interested in the balance of life; core philosophical ideas about how one is only capable of experiencing goodness in contrast with badness; dark with light; heaven versus hell, et cetera.The sentiment is one considered by a legion of great thinkers, including Nietzsche, who's existentialist views on life and creativity address the greatest of philosophical paradoxes. ""How can those who live in the light of the day possibly comprehend the depths of the night?” Nietzsche famously wrote in Thus Spoke Zarathustra. The book features a prophet relaying humankind's desire to create something superior to the limits of one's physicality.The desire to break free from constraints seems appropriate when speaking of Kabangu. It recalls the artist-as-tortured-genius, where the process of creation is one of struggles and rewards. ""Some of the hardest things in life are also the most rewarding,"" he states. “My mission is to find a balance between the ugly and the beautiful, the light and the dark. To create an energy that speaks to me. When I have captured this energy, the work is finished.”Kabangu's work does seem to tap into a prophetic feeling of immediacy and, perhaps, feelings of rage and joy. ""Smiling Through The Pain"" suggests this polarity.Here, Kabangu has created a sort of repeated narrative through his choice of imagery and motifs: hovering, disembodied, face-like forms – demarcated with broad and frenetic mark-making and bright colours – which seem based as much in the African tribal masks of his youth (Kabangu moved to Copenhagen at the age of nine), as they appear to subvert the derogatory ‘Jim Crow’ caricature of the 19th Century, or the latter era Golliwog stereotypes that were perpetuated in popular visual media into the 20th Century.And for Kabangu to appropriate such imagery and thereafter imbue it with his own identity suggests a powerful reclamation of a previously problematic and pejorative territory. But in this process the young artist creates a new sort of codex or semiological series of signs and symbols. There is, undoubtedly, a spirituality lurking behind these bold colours, wild brushstrokes, and whatever chemical reactions occur on Kabaungu's surface. The introduction of sand to these surfaces further suggests a darkness underneath - or, perhaps a desire to directly challenge viewers; they appear to ask us to reach into them to question their philosophical intent. Kabangu approaches these cryptograms and figures with an urgency that is at times lyrical, musical, fluid, or even aggressive.There is something enigmatic – despite their immediacy – in what Kabangu chooses to reveal or conceal. And from this technique is a brazenly confident repositioning of Kabangu’s (now trademark) reductive form – these nondescript orange eyes, these purple lips – as he owns the responsibility to remove these referents from a prejudicial and pejorative visual history into a newly empowered arena, where a young black man can create new modes of representation with a wry and empathetic sensibility, as well as the deft skill and confidence of a young master.We are thrilled to bring this powerful new body of work to our collectors and followers.",Jack Kabangu: Smiler Gennem Smerten (Smiling Through The Pain),"51 Little Britain, EC1A 7BH","Tue-Fri 10am-6pm, Sat 11am-5pm", 18 Apr  - 1 Jun 2024  
Bosse & Baum,London,https://www.galleriesnow.net/shows/jade-de-montserrat-solo-exhibition/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Jade de Montserrat,"Unit DG.1, Bussey Building, 133 Rye Lane, SE15 4ST","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 31 May  - 15 Jun 2024  
Carpenters,London,https://www.galleriesnow.net/shows/michele-lamy-x-rick-owens-hunrod-gold/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Michèle Lamy,https://www.galleriesnow.net/artist/michele-lamy/,"HUNROD GOLD features seven zodiac rings, where bands of yellow and white gold are adorned with diamond creatures representing the Dragon, Monkey, Snake, Ox, Pig, Rat and Rabbit. Each serve as a powerful talisman, embodying the unique traits and character of its associated animal. As a continuation of their first collaboration, HunRod – known for its bold and exaggerated wearable designs – Lamy and Rodkin challenge stereotypes by creating what they coin as “finger armour”, redefining the conventional perception of delicate feminine jewellery.The Snake Ring, adorned with a single pear-shaped diamond, embodies the wit and humour associated with this intellectually driven creature. Energy and vibrancy radiates from the Monkey Ring, embellished with 61 white diamonds, reflecting the exuberance of those born in the Year of the Monkey. Finally, the Rabbit Ring, adorned with 105 white diamonds and one brown diamond, symbolises intelligence, responsibility and loyalty.The jewellery is complemented by the Rick Owens’ design pieces, an expression of his signature style of glamour with a provocative edge. The Plug Table Black Plywood (2011) channels Owens’ minimal aesthetic with its geometric shapes, clean lines and monochrome palette. Hustool Gold (2022), formulated from bronze patinated in polished gold, pays homage to Michèle Lamy with the title affectionately referring to her nickname ‘Hun.’ Other works on display include Large Plate (2016), constructed from bronze with an elegant and simplistic form; Bowl, which features a round shape, small triangle detail and polished surface; and the Candle Pillar (2007), a brutalist column that would make the ideal accompaniment to the dining table experience.Since launching their first collection in 2015 from Rodkin’s atelier in LA, the pair have yielded beguiling creations under the alias HunRod – a portmanteau of their names, Lamy, known as ‘Hun’, and Rodkin. With an ethos that views jewellery as an accessory that becomes an integral part of the wearer, the HunRod GOLD collection not only showcases the craftsmanship and artistry of Lamy and Rodkin but also embodies the transformative power of storytelling, making each piece a wearable and meaningful work of art.",Michèle Lamy & Loree Rodkin x Rick Owens: HUNROD GOLD,"79 Barlby Road, W10 6AZ","Mon-Fri 10am-6pm, Sat 11am-5pm", 9 Feb  - 31 May 2024  
Carpenters,London,https://www.galleriesnow.net/shows/monumental-tipping-the-scales-of-historical-design/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"Through eleven individually innovative artworks from Michel Boyer, Wendell Castle, Le Corbusier, Serge Mouille, Charlotte Perriand, Jean Prouvé, Simone Prouvé, Sergio Rodrigues and Joaqium Tenreiro the exhibition celebrates artists who exemplify a unique perspective on problem solving through the exploration of scale and proportions– from the contorted and twisted and the multitude of materials and processes made to achieve them. Each designer articulates the vision of their commissioners, whether public or private, emanating their mastery from inception to completion.Originally crafted for Palais des Ministères, Chandigarh, Bureau des Ministres by Le Corbusier is an exceptionally rare piece of design history. The desk features a two-part removable top and an open corner supported by three legs. The smooth wood and angular design of the desk compliments the geometric shape of Serge Mouille’s Large Lamp Wall Lamp with 6 Rotating Arms – a unique wall lamp that was made by Serge Mouille for his studio in 1963 when he moved to Monthiers, France. The work is not just impressive for its scale, but it also features the artist’s signature kinetic sculptural aesthetic with its six rotatable arms, sensually curved shades and bent metal arms that balance fragility and size in harmonious union.MONUMENTAL also showcases a selection of previously unseen masterpieces, including Joaquim Tenreiro’s Credenza, Charlotte Perriand’s Conference Table, Sergio Rodrigues’ Bookcase and Michel Boyer’s Brasilia Chandelier.Joaquim Tenreiro’s Credenza (1959-65), a large-scale sideboard created from Pau Marfim, reveals Tenreiro’s mastery working in native woods through its exceptional diamond motif. Credenza showcases Tenreiro’s fusion of artistic aesthetics and practical design while also highlighting the artist’s mastery of craft within a modern and minimal aesthetic.Stretching to more than eight meters, Charlotte Perriand’s Conference Table (1947) is one of the artist’s most imposing works and a prime example of her design output during this period, which was defined by prestigious public commissions. Conference Table was created for the France-United States Memorial Hospital in Normandy, France and was later used as a model created for the Palais des Nations, the United Nations headquarters in Geneva, Switzerland. The ingenuity of the design is exemplified by the perfectly proportioned aerodynamic lines.Brazilian designer Sergio Rodrigues’ Bookcase (1960s), which draws inspiration from indigenous cultures in Brazil, anchors his style towards more organic materials to show the possibilities of what can be achieved through wood. Michel Boyer’s Brasilia Chandelier (1974), conceived in the 1970s for the French Embassy in Brasilia, is iconic in design and features exceptional dimensions. Depicting a suspended boxy frame and lacquered white crisscross pattern, the chandelier was designed with four cylinders that play with the traditional notion of lighting structures.The exhibition extends outdoors into Ladbroke Hall’s garden, where visitors can experience Maison Démontable (1944) by Jean Prouvé. Originally designed in the 1940s as a response to post-war housing needs, the design was concentrated on rapid assembly, functionality and easily accessible materials. The Maison Démontable house showcases Prouvé’s pioneering approach to prefabrication and modular design. Following the exhibition, the work will be installed permanently as an outdoor Pavilion at Ladbroke Hall, a focal point of the new garden designed by acclaimed landscape gardener Luciano Giubbilei, opening to the public in mid-May in tandem with the exhibition.",Monumental: Tipping the Scales of Historical Design,"79 Barlby Road, W10 6AZ","Mon-Fri 10am-6pm, Sat 11am-5pm", 16 May  - 22 Sep 2024  
Carpenters,London,https://www.galleriesnow.net/shows/yinka-shonibare-cbe-windy-chair/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Yinka Shonibare CBE,https://www.galleriesnow.net/artist/yinka-shonibare-mbe/,"Originally commissioned by Carpenters Workshop Gallery in 2014 for a special booth at Design Miami/ Basel curated by Jerome Sans, Windy Chair is a limited-edition series – each piece being unique in their Dutch-wax inspired patterns. The artwork is similar to Shonibare’s Wind Sculptures series which reimagines that traditional notion of sculpture by utilising materials such as fibreglass and bronze to depict billowing fabric caught in the wind.Windy Chair takes on the paradoxical task of manifesting the invisible. We cannot see the wind around us, but its effects are evident throughout nature and the modern world. Shonibare skilfully creates the illusion of the dynamic movement of a piece of fabric caught in a gust of wind despite the artwork being crafted from weighty aluminium and steel. By evoking this illusion, the sculptures symbolise the fluidity and adaptability of human experience in an increasingly interconnected world. The surface of the work is populated with colourful and playful patterns, inspired by Dutch-wax fabric. The artwork reflects an innovative approach to contemporary design and fabrication, achieving remarkable energy and balance in a gravity-defying form.Shonibare uses Western art history and literature to explore contemporary culture and national identities. His work explores issues of race and class through the media of painting, sculpture, photography, and film. Yinka Shonibare CBE was a Turner Prize nominee in 2004 and was also awarded the decoration of Commander of the Order of the British Empire, or CBE in 2019.",Yinka Shonibare CBE: Windy Chair,"79 Barlby Road, W10 6AZ","Mon-Fri 10am-6pm, Sat 11am-5pm", 16 May  - 22 Sep 2024  
Carpenters,London,https://www.galleriesnow.net/shows/jean-prouve-maison-demountable/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Jean Prouvé,https://www.galleriesnow.net/artist/jean-prouve/,"At the end of World War II, Ateliers Jean Prouvé was commissioned to build 800 temporary houses of 6×6 meters to be used in Lorraine and the Franche-Comté. Designers used this construction boom as an opportunity to experiment with new materials like metal and concrete, as well as to explore industrialised modes of production. These innovations were applied with the goal of improving the lives of the people interacting with them and the 6×6 house exemplifies Prouvé’s participation within this humanist design movement.The earlier models of Prouvé’s “demountable buildings,” including Maison Démountable, exemplify the initial stages of Prouvé’s soon-to-be revolutionary innovation in prefabricated housing. The structure is simple, Prouvé and his studio reduced the house to its most essential qualities and included his trademark “portal frame system”. The house is based on a 1-meter maquette and the design is a modular system, with a floor, wall panels with built-in door and windows, partitioning elements, and a roof. The structure was designed to be divided into three rooms, exhibiting Prouvé’s genius for efficiency.A restoration team worked on the house with a high level of care and attention to detail. All the renovations done were in keeping with the spirit of the original design. A two by six metre porch was installed, as well as doors to access it. New, airtight windows were installed to increase the isolation of the structure. The painting was restored to its original condition and underfloor heating was added to the restored original parquet floors. These restorations were all done to elevate the level of comfort of the structure, without changing its overall design or appearance.",Jean Prouvé: Maison Démountable,"79 Barlby Road, W10 6AZ","Mon-Fri 10am-6pm, Sat 11am-5pm", 16 May 2024 - 16 May 2025  
Carpenters,London,https://www.galleriesnow.net/shows/charles-trevelyan-vignettes/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Charles Trevelyan,https://www.galleriesnow.net/artist/charles-trevelyan/,"The exhibition begins on the ground floor of the gallery with the Fuse series, including a previously unseen console in a striking Alpi Green marble. As with much of Trevelyan’s recent work, Fuse stems from a desire to broaden the scope of his practice by setting aside a brief-led design approach to draw inspiration from structured experimentation in both material and process such that uncertainty and unfamiliarity become integral to the creation of the work. Derived initially from a thought experiment involving the fusion of simple forms to create structure, the evolution of this series was informed by both wooden puzzles from childhood and the construction of simple maquettes in which pins were used to temporarily assemble larger structures. Translating the concept from maquette to large sculptural pieces in marble and bog oak required a meticulous design process involving precise sculpting of curved geometries to enable the forms to slot together and lock. As such, the aesthetic simplicity belies a technical complexity and the series exemplifies a blend of sculptural elegance with structural precision.The exhibition continues on the first level of the gallery with works from the Gyre series that meld digital fabrication with meticulous hand-sculpting and finishing. Trevelyan has previously worked largely in bronze – in contrast Gyre features works that are characterised by a spontaneous painterly approach to the expression of both form and colour in the finished works. Elegantly looped structures of 3D printed sand and resin undergo a process in which thickened pigmented epoxy is built up in multiple layers over many days to build a surface patina in which colour and texture are interlinked. Cutting back the final surface reveals a stratigraphy of hues from palettes unique to each work that are drawn from personal experience. The accompanying maquettes are selected from various stages of the process, illustrating the exploration of form, texture and colour that informs the development of the works.Despite their apparent differences in aesthetic and material, Gyre and Fuse share an underlying commonality in that both are assemblages of uniform morphologies. While Fuse merges simple pebble-like forms and Gyre consists of concentric hollow structures, both series explore the creation of structures in a manner that exhibits a coherence in their base sculptural language.",Charles Trevelyan: Vignettes,"79 Barlby Road, W10 6AZ","Mon-Fri 10am-6pm, Sat 11am-5pm", 16 May  - 13 Jul 2024  
Cecilia Brunson Projects,London,https://www.galleriesnow.net/shows/rites-seeds-and-refuge/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,"Lucía Pizzani: Rites, Seeds and Refuge","3G Royal Oak Yard, Bermondsey St, SE1 3GE","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 30 May  - 28 Jun 2024  
Cecilia Brunson Projects,London,https://www.galleriesnow.net/shows/eleonore-koch-2/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Eleonore Koch,"3G Royal Oak Yard, Bermondsey St, SE1 3GE","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 30 May  - 28 Jun 2024  
Cob Gallery,London,https://www.galleriesnow.net/shows/elli-antoniou-passages-through-the-caustics/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Elli Antoniou,https://www.galleriesnow.net/artist/elli-antoniou/,"Kinetic stands by Christopher Towers.Sound piece by Nanzhen Yang and Ziúr.Poised for movement. A window or passage on the verge of opening, you enter and become fluid. A light flickers, there’s life within and beyond. Sucked in and spat back out into a world, familiar but not. Awoken to a glitching scene made apparent by the light that energises this reality we are now within. The control over your time and movements that you held moments before is no longer in grasp. Transfixed on the screen, time and space become redundant anchors passed this threshold. Boundless, you begin to float over the railings and through the constructed landscape. It’s surreal but familiar, mirroring domains and signposts of visions or places you’ve encountered before. All signifiers of the present have vanished and metamorphosis has begun. You can sense impressions of life are vibrating through the space, due to the confronting forms that seem to respire in an asthmatic way. The steel reflects and refracts almost returning itself back to it’s original fluid state pre manufacturing. Now that we too are scaleless, the fluidity of this cosmos spurs a perpetual motion that carries you through. Images melt into pure movement, morphing into a choreography of synthesis. The enigmatic forms provide speculative spaces that invite introspection as we fight to defend the dissolution of our present and drift further away from the space we occupied before. Details that seemed once important have evaporated under these new conditions, the gap you passed through is closing up. You look around for something familiar to latch onto and catch a hazy mirror projecting back your image, but you too have become a form, a movement, deduced to a spatter of molecules pulsating in the shadows. Elli Antoniou explores the multifaceted notion of ‘the virtual’ and the boundaries of sensory experience. She has devised a hybrid technique combining gestural drawing with the use of abrasive tools to subtly alter the surface of steel panels, transforming their reflective properties. Animated by their surrounding light, her metallic drawings propose scaleless fluid cosmoi in perpetual motion.Misusing power tools to draw, Antoniou’s process is physically demanding. Claiming co-authorship with her tools, she engages with them in a high speed choreography of synthesis. Her subtracting process allows forms to emerge at the surface of the steel sheet, referencing an ontology of fullness; in which the perceptible emerges from the imperceptible. Her drawings propose a world of possibilities with each glistening moment capturing a glitching experience of the present.Antoniou’s research takes the metaphysical as a starting point and weaves these narratives away from identifiable subjects, but rather a dynamic interplay of forces, transformations, tensions and tranquil states. Her narratives take the essence of the Baroque style, proposing an aesthetic of ‘texture’, where matter becomes subject matter; expressing the invisible elements acting upon it.Reflecting on the profound influence of screens within her contemporary perception of space and time, she focuses on their ability to simulate versions of reality beyond the spectrum of human perception through scale, distance or speed. As her sculptures continuously regenerate images under the play of light, they become speculative screens for an unfolding parallel reality, whose profile she is gradually shaping.Elli Antoniou (b.1995, Birmingham, U.K.) grew up in Athens and is currently based in London. She holds an MA in Sculpture from the Royal College of Art and a BA in Fine Art & History of Art from Goldsmiths University of London. Antoniou has been awarded a Scholarship for Postgraduate Studies by NEON Organisation for Culture and Development, Greece and the ARTWORKS 2022-23 Fellowship by Stavros Niarchos Foundation, Greece. Solo exhibitions include passages through the caustics, Cob, London, UK (2024) and _overlapping moments of a slightly present Saigon, Athens, Greece (2021). Group exhibitions include Morphic Fields, Night Cafe Gallery, London, UK (2024); a brief interval - spills within, Split Gallery, London, UK (2024); things fall apart; the centre cannot hold, Tabula Rasa Gallery, London, UK (2024); Al Dente: A Feast for the Senses, Bertson Bhattacharjee Gallery, London, UK (2023); Doomed Companions, Unsubstantial Shades, Hellenic Residence, London, UK (2023); Monts Analogues, FRAC Champagne-Ardenne, Reims, France (2021); Aube immédiate, vents tièdes, Mécènes du sud, Montpellier, France (2021).",Elli Antoniou: passages through the caustics,"205 Royal College Street, NW1 0SG",Thu-Sat 12-6pm, 31 May  - 6 Jul 2024  
Cooke Latham Gallery,London,https://www.galleriesnow.net/shows/children-of-the-future/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Fani Parali: Children of the Future,"41 Parkgate Rd, SW11 4NP","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 26 Apr  - 2 Jun 2024  
Copperfield,London,https://www.galleriesnow.net/shows/intension/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Intension,"6 Copperfield Street, SE1 0EP","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 1 Jun  - 27 Jul 2024  
Corvi-Mora,London,https://www.galleriesnow.net/shows/sam-bakewell/,,,,,Sam Bakewell,"1A Kempsford Road, SE11 4NU","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 25 Apr  - 2 Jun 2024  
Doyle,London,https://www.galleriesnow.net/shows/aisha-seriki/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Aisha Seriki,https://www.galleriesnow.net/artist/aisha-seriki/,,Aisha Seriki: Orí Inú,"91a Rivington Street, EC2A 3AY",Wed-Sat 12-6pm, 23 May  - 27 Jul 2024  
Elizabeth,London,https://www.galleriesnow.net/shows/karoliina-hellberg/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Karoliina Hellberg,https://www.galleriesnow.net/artist/karoliina-hellberg/,"Karoliina Hellberg lives and works in Helsinki and is known for her large, vibrant oil, acrylic, and ink canvases. Her work immerses the viewer in a world of repeated imagery, signs, and symbols, a labyrinth of spaces and places, combining layers, forms, and elements. The artist blends dream-like visions and narratives that merge the every day with the ethereal. This is explored with pictorial tropes such as indoor scenes, plants, flowers, clouds, animals, and textiles, which are remembered, imagined, or inspired by researched source material.“Spaces and moods in my paintings have been influenced by the environment in which I grew up and the kind of places I feel to be important…spaces in [my] paintings are collages of metaphysical and psychological elements; they do not just reflect just one place or experience’’, Hellberg explains.Hellberg paints the space between memories and fantasies, heightened by her recurring use of intense colour throughout her works. Confident yet sensual brush strokes merge the foreground and background, highlighting areas rich in detail while allowing the works to appear flat and challenge our understanding of how we navigate the physical world. Employing these techniques, Hellberg builds a captivating and enchanting world.The settings depicted in Hellberg’s paintings are often interiors, such as rooms in a home, which act as a container for the elements within them. The works in this upcoming exhibition at Elizabeth Xi Bauer will include spaces between the interior and exterior—for example, the view of a house as seen from a garden looking in. Although an outdoor space, these gardens have still been designed and created by a person. Rather than linear, they operate across multiple levels of time as they are a mixture of real, remembered, and imaginary places. Hellberg’s works depict fictional spaces that interpret instances or objects that originate in reality. The artist omits human figures from her works and instead portrays objects and elements brought in or discarded by humankind. In Hellberg’s works, the ghosts of human presence remain. “I enjoy the recurring theme of aesthetic ghosts and labyrinths; my paintings are like chapters in a book of short stories”, explains Hellberg.Rather than guiding the viewer, Hellberg wants the audience to have their own understanding when encountering the work and to enjoy losing themselves within it. Whilst the references may be personal or from her research, Hellberg does not always desire to disclose her inspiration by not inflicting her interpretations on the viewer.Hellberg works on one painting at a time, turning other artworks around so she does not see them. The artist does not always finish a painting before deciding to work on another. This allows time to reflect and continue working on another canvas, returning to the other paintings later. This intense focus is reflected in her works.“It’s more like one thing leads to another; you can’t predict all the choices you’ll make in a painting, how you will feel about it or what you might need to solve in the painting”, Hellberg explains.This upcoming exhibition of new works by Karoliina Hellberg at Elizabeth Xi Bauer will include large canvases, smaller paintings, framed watercolours, and prints in a wallpaper format, the latter of which the artist has received a grant to create from Arts Promotion Centre Finland (Taike). These wallpaper prints will serve as an accent feature, exploring the motifs embedded within Hellberg’s works. The familiarity of wallpaper further layers and extends Hellberg’s depiction of domestic settings. This new wallpaper is similar to a project by Hellberg, commissioned by the Didrichsen Museum, upon her receiving the Pro Arte prize in 2018. This 2019 solo exhibition at the Didrichsen Museum was the first time Hellberg created and executed her wallpaper prints. The artist included new wallpaper prints in exhibitions at Galerie Anhava, Helsinki, Finland, and Galleri KANT, Copenhagen, Denmark.The exhibition will be curated by Maria do Carmo M. P. de Pontes.  .",Karoliina Hellberg: Labyrinth,"Fuel Tank, 8-12 Creekside, SE8 3DX",Wed-Sat 12-6pm, 7 Jun  - 3 Aug 2024  
Emalin,London,https://www.galleriesnow.net/shows/truth-and-chaos/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Judith Bernstein: TRUTH AND CHAOS,"1 Holywell Ln, EC2A 3ET","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 22 Mar  - 15 Jun 2024  
Emalin,London,https://www.galleriesnow.net/shows/axd-us-t/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Adriano Costa: ax-d. us. t,"118 1/2 Shoreditch High St, E1 6JN","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 12 Apr  - 13 Jul 2024  
Felix,London,https://www.galleriesnow.net/shows/fowokan-george-kelly-speak-to-me-great-lionheaded-ancestors/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Fowokan,https://www.galleriesnow.net/artist/fowokan/,"Becoming 80 has been an interesting journey. In the years leading up to 80, I have spent more time reflecting on my life, and generally, what this thing called ‘life’ is all about, than in the creation of artworks. Nonetheless, I have been productive both ideologically and practically in the creation of new works. The range of artworks in this exhibition represent markers of my life as an artist, from my earliest works to my most recent. It is an insight into the evolution of my practice, informed by migration, my travels and the development of technology.My work is rooted in the traditions of pre-colonial Africa and ancient Egypt rather than the Greco Roman art of the West. Finding my calling as a visual artist late in life, I deliberately chose not to be trained in western art institutions as I felt that these institutions could not teach me what I needed to know. They were too deeply entrenched in their own traditions with little or no understanding, or interest in the things that interested me most: which are the ideas that lie behind the prized, yet often unacknowledged art, culture and influence of Africa.As an African, born in the Caribbean under British colonial rule, I was completely cut off from any knowledge of my ancestral home, and completely dominated by western culture; it was important to gain some understanding of my ancestral self. Art was the most accessible way of doing that. Africa and that which was deemed African were things labelled as dark and hidden, to be feared, avoided at all costs.I decided to become an artist whilst in Benin, Nigeria in the mid-1970s, as a touring musician. Whilst there, I believe I experienced a kind of fundamental transformation, or enlightenment. Inspired by the iconic bronze sculptures, I returned to London determined to acquire knowledge of the technique of sculpting, which I was able to find in books and through trial and error. The philosophical aspect came through a deep intuition and repeated journeys across various parts of Africa; Journeys that explored the spiritual side of my ancestral home; this was my art school, my higher education. The intuitive/spiritual aspect of reality still abounds on that Continent.The encounter between the African and the European has brought about deep-rooted spiritual and mental conflicts at the core of the African, along with the commonly held stereotype that the African is nothing more than: “the reflection of a primitive and barbarous mentality.” I believe that this point of view cannot be left unchallenged, and that art has an important role to play in the struggle to define and redefine a contemporary African worldview. He who defines “the story” is the one who controls, and so we are engaged in a struggle to define for ourselves, thereby becoming masters of our own destiny.In today’s African artists’ work we must: see the eyes and hands of the contemporary artist, looking anew, not at, but through the prism of an African aesthetic, speaking in a new world with the voices of the ancestors; voices for so long silenced; in doing so, their art will offer new generations the opportunity to look again with fresh eyes, to see themselves in new ways. The late Professor Stuart Hall wrote this for my inaugural solo exhibition in 1992; it is still relevant today, for me and for many artists of the African Diaspora.Fowokan George Kelly (March 2024)About Fowokan George KellyBorn in Kingston Jamaica in 1943, Fowokan migrated to the UK in 1957, attending secondary school in Brixton where, among his teachers, was Stuart Hall (the late Professor). He became a sculptor after working as a musician, playing with several bands, including Symande. Whilst working as Jimmy Cliff’s sound engineer on his first tour of Nigeria, Fowokan encountered the wealth of sculptures from Benin and Nok. Returning to London, he decided to give up music and taught himself sculpting techniques. As his work gained attention and the quality of his technique improved, he adopted the Yoruba name, ‘Fowokan’, meaning ‘one who works with his hands’. Fowokan has exhibited widely including in the iconic group exhibitions of Black British Artists of the 1980s and 1990s and in their important group exhibition held at the Guildhall Art Gallery in 2015. By Invitation, Fowokan became a member of the Society of Portrait Sculptors, exhibiting in their annual exhibitions, as well as that of annual summer exhibitions held at the Royal Academy. Among his international exhibitions are the Cuban Biennale and the Studio Museum Harlem. Fowokan's works are held in private and public collections in the UK, Europe and the US. Fowokan also expresses his creativity through poetry, prose, photography and videography. His writings have been published and vignettes of his video documentaries have been shown on BBC Breakfast with several on YouTube. His works have featured on television: BBC (Artsnight 2014 and When I came to Britain part 4: 2004) and Chanel 4 (The Empire Pays Back 2005). The biography Becoming Fowokan: The Life and Works of Fowokan George Kelly, by Margaret Andrews, was published in January 2022.",Fowokan George Kelly: Speak To Me Great Lionheaded Ancestors,"71 St. Mary's Road, W5 5RG","Wed-Fri 11am-6pm, Sat-Sun 12-3pm", 6 Apr  - 31 May 2024  
